BlockId,sequence
blk_983652668365853016,"[1, 1, 7, 16]"
blk_6529611931988750000,"[1, 1, 1, 7, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_9221362645235132963,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7155151730704429920,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_877362274458631372,"[17, 1, 3, 4, 17, 1, 3, 4, 17, 1, 3, 4, 2, 2, 2, 7]"
blk_9018444317477814910,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_8137796965524000220,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7509443301234096078,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_1882219428508426257,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 5, 5, 18, 2, 5, 18, 2]"
blk_9173199815015538212,"[1, 7, 3, 4, 1, 3, 4, 1, 3, 4, 18, 2, 18, 2, 5, 18, 2, 5, 5]"
blk_-287216126451847314,"[1, 3, 4, 1, 3, 4, 1, 3, 4, 7, 2, 20, 21, 11, 1, 12, 11, 1, 2, 2, 2, 2, 5, 5]"
blk_1088131967353576718,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_1199580172539844413,"[1, 1, 7, 16]"
blk_-5837131172632879316,"[1, 7]"
blk_-8302106974517266461,"[1, 7]"
blk_1676396151330963057,"[1, 1, 7, 16]"
blk_538182766624859527,"[1, 1, 7, 16]"
blk_7541302856078057422,"[1, 7]"
blk_-7372545932149895275,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 19, 2, 2, 2]"
blk_4262410426213898065,"[1, 7, 1, 16]"
blk_2799848469689628758,"[7, 1, 1, 16]"
blk_-3872590798340718056,"[1, 1, 7, 16]"
blk_5728961264407156649,"[1, 1, 7, 16]"
blk_-1750595643272139315,"[1, 1, 7, 16]"
blk_2631851236934919649,"[1, 7, 1, 16]"
blk_4868048560639962468,"[1, 7]"
blk_3095876562746173469,"[1, 7]"
blk_7200427090678309568,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 13, 14, 2]"
blk_-8651626486553461609,"[1, 7]"
blk_4549291270134189521,"[1, 7]"
blk_2538330115610640105,"[1, 7]"
blk_9148272126183834303,"[1, 1, 7, 16]"
blk_-3102977947716460601,"[1, 1, 7, 16]"
blk_-1481600657221541354,"[1, 7, 1, 16]"
blk_753881533888326036,"[1, 7]"
blk_-710059778909418295,"[1, 7]"
blk_-6739039089193760800,"[1, 1, 7, 16]"
blk_3889822006396623130,"[1, 1, 7, 16]"
blk_5976106191225067896,"[7, 1, 1, 16]"
blk_28173832768991944,"[1, 7]"
blk_7900773329179038581,"[1, 7, 1, 16]"
blk_-1887378121419850265,"[1, 1, 7, 16]"
blk_-1791865405548036877,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 13, 14, 2]"
blk_3436217822722405142,"[1, 7, 1, 16]"
blk_1673298996520577719,"[1, 1, 7, 16]"
blk_5765205068742913778,"[1, 7]"
blk_8381499722011104750,"[1, 1, 7, 16]"
blk_1276450342191698000,"[1, 7]"
blk_2979009953838351868,"[7, 1, 1, 16]"
blk_-2972389606964048890,"[1, 1, 7, 16]"
blk_4918094746738672969,"[1, 1, 7, 16]"
blk_-8837840152920319334,"[1, 7]"
blk_-124247511568033022,"[1, 7]"
blk_-4605950483981482989,"[1, 1, 7, 16]"
blk_6308294747383050152,"[1, 7]"
blk_-5314595850017216368,"[1, 1, 7, 16]"
blk_4633251099044832539,"[1, 7]"
blk_2286526270465387223,"[1, 7]"
blk_-1858245492825347881,"[1, 1, 7, 16]"
blk_9175864394669213733,"[1, 7]"
blk_7526467467977557616,"[1, 1, 7, 16]"
blk_-2248762969088452416,"[1, 7]"
blk_6347699795097912,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 3, 4, 2, 19, 2]"
blk_7000791835158915509,"[1, 7]"
blk_7614814512977470626,"[7, 1, 1, 16]"
blk_8169028540269973787,"[1, 7]"
blk_7280896221720818437,"[1, 7]"
blk_9073864383312239828,"[1, 7]"
blk_-3926088055624595505,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-8168561708838519032,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_5418720068717125165,"[1, 7, 1, 16]"
blk_-3212279083367932315,"[1, 7]"
blk_-8416530932056455202,"[1, 1, 1, 7, 17, 17, 3, 4, 17, 2, 3, 4, 3, 4, 2, 2]"
blk_4435193277864387351,"[1, 1, 1, 7, 17, 17, 17, 3, 4, 3, 4, 3, 4, 2, 2, 2]"
blk_-5252428584789185585,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-4934573589267661322,"[1, 1, 1, 7, 17, 17, 3, 4, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-2955427492056522799,"[1, 1, 1, 7, 17, 3, 4, 17, 17, 3, 4, 3, 4, 2, 2, 2]"
blk_-2453596451979305504,"[1, 1, 7, 16]"
blk_2062220460445583541,"[1, 1, 7, 16]"
blk_320880461514493934,"[1, 1, 7, 16]"
blk_-208497029736864286,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-6923828844778678459,"[1, 7, 1, 1, 17, 17, 3, 4, 17, 3, 4, 3, 4, 2, 2, 2]"
blk_7632294272815869341,"[1, 7]"
blk_-6477737688237148150,"[1, 7, 1, 16]"
blk_-6892421711676095557,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_388516489902971886,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-4711318757020726844,"[1, 7, 1, 17, 1, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-4820316754341236345,"[1, 1, 7, 16]"
blk_5153629726562998001,"[1, 7]"
blk_-576416220800660674,"[1, 1, 1, 7, 17, 17, 3, 4, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-7130808271179983454,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_136990694922197158,"[1, 7, 1, 16]"
blk_-2819271079540329803,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-7468208300536515766,"[1, 7]"
blk_7247479100935532634,"[1, 1, 7, 16]"
blk_-8077352682567078510,"[1, 7]"
blk_-2617748219514837348,"[1, 7]"
blk_-5013856744672148214,"[1, 1, 7, 16]"
blk_4551201002448140747,"[1, 7]"
blk_7905404907209578298,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-2464538663548146081,"[1, 1, 7, 16]"
blk_1649275406473180333,"[1, 1, 7, 16]"
blk_5290817947139776217,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-3088566990595040979,"[1, 7]"
blk_-1702574201273446343,"[1, 7, 1, 16]"
blk_2074226043368943492,"[1, 1, 7, 16]"
blk_-6083416842728142049,"[1, 7]"
blk_8733414572438386825,"[1, 7]"
blk_-3965920242808302026,"[1, 1, 7, 16]"
blk_7978980111588025205,"[1, 7]"
blk_1906496212960668441,"[7, 1, 1, 16]"
blk_-8227557140118379306,"[1, 7]"
blk_3609246077303546947,"[1, 7, 1, 16]"
blk_2008034705639291864,"[1, 7]"
blk_9178477233266598338,"[1, 7]"
blk_6314875408571628819,"[1, 1, 7, 16]"
blk_-7466429227852647959,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-5942852422098961899,"[1, 7]"
blk_-526507461957684055,"[7, 1]"
blk_1878168171092828029,"[1, 7, 1, 16]"
blk_-3231662434156895996,"[1, 7]"
blk_8561725939676191583,"[1, 7]"
blk_-3935552400136838563,"[1, 7]"
blk_6588883109246055562,"[1, 7]"
blk_1355871983122100846,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-2744812952861414732,"[1, 1, 7, 16]"
blk_-2576578547224471871,"[1, 7]"
blk_-4150897520460489004,"[1, 1, 7, 16]"
blk_6879219155679289425,"[1, 7, 1, 16]"
blk_-809170842651983668,"[1, 1, 7, 16]"
blk_7999119663790119321,"[1, 1, 7, 16]"
blk_4506235562579754066,"[1, 7]"
blk_9124220390778049005,"[1, 7]"
blk_5121681565485665532,"[1, 1, 7, 16]"
blk_-444196201150826837,"[7, 1, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_8002845712641716887,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-1066559417651901357,"[1, 7, 1, 1, 17, 17, 17, 3, 4, 2, 3, 4, 3, 4, 2, 2]"
blk_-6897043825400212419,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-4039475148363787791,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_6182237469663911904,"[1, 1, 7, 16]"
blk_-300269724566241857,"[1, 7, 1, 16]"
blk_4625330234422817111,"[1, 1, 7, 16]"
blk_3620292859551389740,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-1886774328914501115,"[1, 7, 1, 16]"
blk_-4451055437344160229,"[1, 7]"
blk_2714626853584030316,"[1, 1, 7, 16]"
blk_-7401853078495295474,"[1, 1, 7, 16]"
blk_-7454222021262386369,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_1956968779188106512,"[1, 7, 1, 16]"
blk_3312074111612665340,"[1, 7]"
blk_1354370066861020546,"[7, 1]"
blk_-1239601739653457681,"[7, 1, 1, 16]"
blk_5645828540761356481,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_8215281754023858130,"[1, 7, 1, 16]"
blk_-6686046876265136137,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_3712394576054030691,"[1, 7]"
blk_-3603035692868745029,"[1, 7, 1, 16]"
blk_-7176569482608014050,"[1, 7, 1, 1, 2, 3, 4, 3, 4, 3, 4, 2, 19, 2]"
blk_-6145365716305629103,"[1, 7]"
blk_2902523569048833216,"[1, 7]"
blk_932547470780216373,"[7, 1]"
blk_5356639993982208926,"[1, 7]"
blk_7277044441321400727,"[1, 7]"
blk_-5440262653017024070,"[1, 7, 1, 16]"
blk_-6331155868418581826,"[1, 1, 7, 16]"
blk_-7050229456264788791,"[1, 1, 7, 16]"
blk_6984544143292313177,"[1, 7]"
blk_4550821266541914817,"[1, 1, 7, 16]"
blk_7154014603026306001,"[1, 1, 7, 16]"
blk_455192476287166549,"[1, 1, 7, 16]"
blk_-6707817051512787355,"[1, 7]"
blk_6047481024338296122,"[1, 7]"
blk_-881124633328277558,"[7, 1, 1, 16]"
blk_-3636603927136239066,"[1, 7, 1, 16]"
blk_693884393350174935,"[1, 7]"
blk_-1048876773038816655,"[1, 7]"
blk_-1769682376732436392,"[1, 1, 7, 16]"
blk_8912171450589846136,"[1, 7]"
blk_6439620099911855016,"[1, 7]"
blk_8506792417816072316,"[1, 1, 7, 16]"
blk_6728871251989780271,"[1, 1, 7, 16]"
blk_2994704548934240557,"[1, 1, 7, 1, 17, 17, 3, 4, 17, 3, 4, 3, 4, 2, 2, 2]"
blk_-8630847802672759277,"[1, 1, 7, 1, 3, 4, 2, 3, 4, 3, 4, 2, 19, 2]"
blk_-3981972370460866246,"[1, 1, 7, 16]"
blk_5320706846091216283,"[1, 7]"
blk_2288336013785136973,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-7282100824260440192,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_3425938806961834896,"[1, 7, 1, 16]"
blk_-71984290434357201,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 14, 13, 19, 2, 12, 11, 1, 2, 5]"
blk_1210288610730523154,"[7, 1, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_758177829727196416,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-8768057030497280775,"[1, 7, 1, 1, 17, 17, 3, 4, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_4360806776287680334,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19, 10]"
blk_-4825100322490629293,"[1, 1, 7, 16]"
blk_7519656331799638629,"[1, 1, 7, 16]"
blk_5361739273909013023,"[1, 1, 7, 16]"
blk_-7890948575942617442,"[1, 7]"
blk_-3235592286779512163,"[1, 1, 7, 16]"
blk_6336460554009766891,"[1, 7, 1, 1, 20, 3, 4, 3, 4, 3, 4, 2, 2, 2, 21, 1, 1, 11, 12, 11, 2, 2, 5, 5]"
blk_-2472221299676915543,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-6657994559993667391,"[1, 1, 7, 16]"
blk_-7726984524267126808,"[1, 7, 1, 16]"
blk_7752222042300310734,"[1, 1, 7, 16]"
blk_1348836950342808313,"[1, 1, 7, 16]"
blk_2643303785797886063,"[1, 7]"
blk_7047397809145398327,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 10]"
blk_-4324567283771576840,"[1, 7]"
blk_-6471091370457229136,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_6175081247729500004,"[1, 7, 1, 16]"
blk_-2388087436863038211,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_4278956776916686160,"[1, 7, 1, 16]"
blk_4937380952486770473,"[1, 7]"
blk_1823402370540292501,"[1, 7]"
blk_1144859527738276881,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-4911699103639970418,"[1, 7]"
blk_6749395985469604633,"[1, 1, 7, 16]"
blk_1928855572515830103,"[1, 7]"
blk_2840824962962521744,"[1, 1, 7, 16]"
blk_6982033364876889207,"[1, 1, 7, 16]"
blk_-8771016827481999146,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-5838321474483920980,"[1, 1, 7, 16]"
blk_869181448299922089,"[1, 7]"
blk_-3181127998229725508,"[1, 1, 7, 16]"
blk_-3097257170993985971,"[1, 7, 1, 16]"
blk_-5509732250949538389,"[1, 7, 1, 16]"
blk_6632364104952383953,"[1, 7]"
blk_-322442348263730646,"[7, 1, 1, 16]"
blk_-5238900192456390554,"[1, 7, 1, 16]"
blk_-7121970200918468667,"[1, 7]"
blk_7955640304488055299,"[1, 7]"
blk_7402025796728823075,"[1, 7]"
blk_1842861778483281247,"[1, 1, 7, 16]"
blk_-75938316747771147,"[1, 1, 7, 16]"
blk_8834626913642469522,"[1, 7]"
blk_755230570939492624,"[1, 1, 7, 16]"
blk_196193140224104954,"[1, 1, 7, 16]"
blk_2734330526163560844,"[1, 7, 1, 16]"
blk_-2194206418985661682,"[1, 1, 7, 16]"
blk_-4800071225851338300,"[1, 7]"
blk_-116822564825368456,"[1, 1, 7, 16]"
blk_-4522326140109100370,"[7, 1, 1, 16]"
blk_-1526116685705919935,"[1, 7]"
blk_3365152276090434691,"[1, 7]"
blk_-3595134651352879774,"[1, 1, 7, 16]"
blk_5610436143628769923,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_5029782692052651039,"[1, 1, 7, 16]"
blk_-5826499677240766772,"[1, 7]"
blk_4682422435504096690,"[1, 7, 1, 16]"
blk_-9204872215057582667,"[7, 1]"
blk_698942688567201829,"[1, 1, 7, 1, 17, 4, 17, 17, 2, 3, 3, 4, 3, 4, 2, 2]"
blk_3189234281010817232,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-7579236222909415062,"[1, 7, 1, 1, 20, 3, 4, 3, 4, 3, 4, 2, 2, 2, 21, 1, 1, 11, 12, 2, 11, 2, 5, 5]"
blk_-270527450421600508,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-2003434935923115940,"[1, 7]"
blk_-7384704032151289576,"[1, 1, 7, 16]"
blk_-7527817799937194733,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_917585097843409944,"[1, 7, 1, 17, 1, 17, 3, 4, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-4227545578630420805,"[1, 7]"
blk_-5121676695546875513,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_2189606124343287176,"[1, 1, 7, 16]"
blk_612453853187326054,"[1, 1, 7, 16]"
blk_-6954492996576817999,"[1, 7]"
blk_7199605271128323424,"[1, 1, 7, 16]"
blk_-2049419735099256938,"[1, 7]"
blk_5661379262293602579,"[1, 1, 7, 16]"
blk_3762733665287740047,"[1, 1, 7, 16]"
blk_-1225837599037021561,"[1, 1, 1, 7, 13, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2, 14, 12, 11, 1, 2, 5]"
blk_-9109466852163229542,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_5560319048422491497,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-8143835350594852039,"[1, 1, 7, 16]"
blk_96344552029168936,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_-6232073143907696044,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_7865660753134838117,"[1, 1, 7, 16]"
blk_-6395998729868846059,"[1, 1, 7, 16]"
blk_1058200059896772873,"[1, 7, 1, 16]"
blk_-3397936799976281965,"[1, 7]"
blk_-5908170303403868469,"[1, 1, 7, 16]"
blk_-9078141481974462410,"[7, 1]"
blk_3227837651919588650,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2]"
blk_1614824087508943814,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-8571819028995448536,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_8556187503962239420,"[1, 1, 7, 16]"
blk_-1546255302149125246,"[7, 1]"
blk_-3028097369039911506,"[1, 7, 1, 16]"
blk_1861685345377359493,"[1, 7, 1, 16]"
blk_2437882508494716149,"[1, 7, 1, 16]"
blk_6759248788724705643,"[1, 1, 7, 16]"
blk_-6445273606199447046,"[1, 1, 7, 16]"
blk_-4465045979844123241,"[7, 1]"
blk_-8061331243277133166,"[1, 7]"
blk_-6233019147009771191,"[1, 7]"
blk_5410329093660301173,"[1, 1, 7, 16]"
blk_975126834096186024,"[1, 7, 1, 16]"
blk_9085251769409668667,"[1, 1, 7, 16]"
blk_6188835982652349534,"[1, 7]"
blk_3103076086309844818,"[1, 7]"
blk_3083846509485759214,"[1, 1, 7, 1, 17, 17, 17, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_8379544667333030973,"[7, 17, 1, 3, 4, 17, 1, 3, 4, 17, 1, 3, 4, 2, 2, 2]"
blk_1700593231658937130,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-1836287090583474075,"[1, 1, 7, 16]"
blk_8013722487406303894,"[1, 7]"
blk_438529629405149139,"[1, 7, 1, 16]"
blk_-7707451023024802047,"[1, 1, 7, 16]"
blk_-2710593775456329183,"[1, 1, 7, 1, 13, 3, 4, 3, 4, 3, 4, 2, 2, 2, 14, 1, 11, 12, 2, 5, 6, 6, 6, 6, 5, 5, 5, 15]"
blk_-8895314640671734566,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_8495293234632350357,"[1, 1, 7, 16]"
blk_5564135815123620729,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 19]"
blk_58658497798745796,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_957979387392236750,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 19]"
blk_-3113612857882744944,"[1, 1, 7, 16]"
blk_-6304703143236145094,"[1, 1, 1, 7, 13, 3, 4, 3, 4, 3, 4, 2, 2, 2, 14, 1, 11, 12, 2, 5, 6, 6, 6, 6, 5, 5, 15, 5]"
blk_586291978505214643,"[1, 1, 7, 16]"
blk_-3494102924882447124,"[1, 7]"
blk_6759015537653341227,"[1, 1, 7, 16]"
blk_9095333657335970069,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_4606816296018121129,"[1, 1, 7, 16]"
blk_-4750105891580641930,"[1, 7]"
blk_-2208627999204760093,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-5259180002717636591,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_6511425313552972752,"[1, 1, 7, 16]"
blk_3186477899896602251,"[1, 7, 1, 1, 17, 17, 17, 14, 13, 3, 4, 3, 4, 3, 4, 1, 2, 2, 2, 12, 11, 2, 5]"
blk_-4935901874714247507,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_5760342986222609395,"[1, 1, 7, 16]"
blk_-2231225032834239774,"[1, 7]"
blk_5986251476290928345,"[1, 1, 1, 7, 17, 3, 4, 17, 17, 3, 4, 2, 2, 3, 4, 2]"
blk_-8115819239611080846,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_676829121666117538,"[1, 1, 7, 1, 17, 17, 17, 3, 4, 2, 3, 4, 3, 4, 2, 2]"
blk_3550777661874506358,"[1, 7, 1, 16]"
blk_-5902826556389637287,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 13, 14, 2, 1, 11, 12, 2, 5, 6, 6, 6, 6, 5, 15, 5, 5]"
blk_-315979445033169367,"[1, 1, 7, 16]"
blk_-255460733255622961,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-7799148314556519570,"[1, 7]"
blk_952460704509765744,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_9091587520291596910,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_3321476105340840378,"[1, 7]"
blk_-3099521406273336743,"[1, 7, 1, 1, 17, 17, 17, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-8432267437941589016,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-6167396120046387304,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-1480340626651469563,"[1, 7]"
blk_-3265479347842446682,"[1, 7, 1, 16]"
blk_3949821607493928322,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 5, 6, 6, 6, 5, 5, 15]"
blk_5589556629937500249,"[7, 1, 1, 1, 13, 3, 4, 3, 4, 3, 4, 2, 2, 2, 14, 1, 12, 11, 2, 5, 6, 6, 6, 6, 5, 5, 5, 15]"
blk_1178637956972460699,"[1, 7]"
blk_2830293618804246217,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-221433238572346863,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-4405925402368261244,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_8529951703047487237,"[1, 7]"
blk_-7476069655982707955,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_-3683521862733886887,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-8213054792726065483,"[1, 1, 7, 16]"
blk_1311915537745129809,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_6703973392297787106,"[1, 1, 7, 1, 4, 2, 3, 4, 3, 2, 3, 4, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-749241521863009248,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2]"
blk_-7097374998705398502,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 13, 14, 1, 2, 12, 11, 2, 5, 6, 6, 6, 6, 5, 5, 15, 5]"
blk_2764024651408728769,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_7568558212312106098,"[1, 7, 1, 1, 17, 3, 4, 17, 17, 3, 4, 2, 2, 3, 4, 2]"
blk_2656567177850237095,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_929794009401517647,"[1, 7]"
blk_9161267399509284623,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-8058634122033070483,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-6667575521010965688,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-1819104424294912767,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 19, 19, 2, 6, 6, 6, 5, 5, 5]"
blk_-7860517165420772647,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19]"
blk_1105387295502968672,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_3944580808029935276,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-169401580508631804,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-3177301774101730586,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
